priority,asset,asset_name,lifecycle_status,price_effective_date,inferred_factor,observed_price_ratio,ratio_residual_pct,evidence_basis,required_evidence,review_status,historical_backtest_allowed,source_status_sha256,source_run_id,resolution_status,resolution_source,official_action_type,official_event_date,official_announcement_date,official_factor,factor_correction_pct,official_source_url,validation_schema,validation_manifest_sha256,promotion_manifest_sha256,registry_match
P0,562000,中证A100ETF基金,active,2025-11-10,2.0,2.0,0.0,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-11-07,2025-11-10,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-11-10/562000_20251110_5718.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,562030,信创ETF基金,active,2025-09-15,2.0,2.001785714,0.089285714,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-09-12,2025-09-15,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-09-15/562030_20250915_LLJX.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,562060,标普红利ETF,active,2025-08-11,2.0,1.996655518,-0.16722408,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-08-08,2025-08-11,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-08-11/562060_20250811_LZHV.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,562080,300现金流ETF,active,2025-11-10,2.0,1.977235772,-1.138211382,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-11-07,2025-11-10,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-11-10/562080_20251110_LBMK.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,562590,半导材料,active,2026-07-06,3.0,3.008156607,0.271886895,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2026-07-03,2026-07-06,3.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-06/562590_20260706_5QUI.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,563500,中证A500ETF华宝,active,2025-10-20,2.0,1.989966555,-0.501672241,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-10-17,2025-10-20,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-20/563500_20251020_JS8D.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,588020,科创50E,active,2026-07-09,3.0,2.802714932,-6.576168929,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2026-07-08,2026-07-09,3.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-09/588020_20260709_A6QJ.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,588120,科100ETF,active,2026-06-24,2.0,1.940453686,-2.97731569,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2026-06-23,2026-06-24,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-06-24/588120_20260624_GI0M.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,588170,科创半导,active,2026-07-06,3.0,3.002516779,0.083892617,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2026-07-03,2026-07-06,3.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-06/588170_20260706_KYCK.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,588760,AI科创,active,2025-02-21,2.0,1.887096774,-5.64516129,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-02-20,2025-02-21,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-02-21/588760_20250221_IJ49.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,588780,芯片设计,active,2026-02-03,2.0,1.955604883,-2.219755827,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2026-02-02,2026-02-03,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-02-03/588780_20260203_Q6ER.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,588790,科创智能,active,2025-03-19,2.0,2.029641186,1.482059282,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-03-18,2025-03-19,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-03-19/588790_20250319_ZM10.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,588860,科创医药,active,2025-10-27,2.0,1.989417989,-0.529100529,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-10-24,2025-10-27,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-10-27/588860_20251027_0VCX.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,589520,科创人工智能ETF华宝,active,2025-09-08,2.0,1.993138937,-0.343053173,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2025-09-05,2025-09-08,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2025-09-08/589520_20250908_O71T.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
P0,589630,科综国泰,active,2026-07-09,2.0,1.872081218,-6.395939086,zero_marker_common_factor_inference,official fund-manager or exchange share split/merger result with exact factor and effective date,pending_primary_evidence,False,5cd5d1518d5986a2ae4e7f957355c199551571109c8dd98af89ffe8f7ee23292,20260717_20260718T193335462592+0800_4fbf151bf6a9,resolved_governed_official,sse_official_fund_announcement,share_split,2026-07-08,2026-07-09,2.0,0.0,https://www.sse.com.cn/disclosure/fund/announcement/c/new/2026-07-09/589630_20260709_PJ6V.pdf,sse_etf_share_action_cross_evidence_v2,9aa025edf06e13368941d040f556f5ac14d122441685b96f74f245f36f119531,6ff5095bbb4a2c82fed162616b75c9904276e20e117dfa208096472a42ad4508,True
